-0.4971  	-0.7482  	-0.6409  	-0.2095  	0.29335  	-0.6783  	0.12454  	-0.5293  	-0.2617  	-0.0510  	-0.2155  	-0.2377  	0.37960  	-0.3999  	0.12748  	-0.4563  	0.29717  	0.67730  	0.70073  	0.76959  	-0.0039  	0.96875  	0.29186  	0.51550  	0.00814  	-0.0927  	-0.1539  	-0.4349  	0.17143  	0.18888  	0.06115  	0.10252  	0.14640  	-0.1902  	0.03875  	-0.0099  	-0.4175  	-0.2713  	0.13668  	0.02980  	-0.1646  	0.10286  	0.00332  	0.19218  	0.08549  	-0.0264  	-0.0469  	0.06005  	0.04885  	-0.1363  	-0.0014  	-0.0280  	-0.0260  	-0.0348  	-0.0566  	0.04677  	0.02423  	0.02220  	0.00023  	-0.0125  	-0.0424  	0.01635  	0.04493  	0.01189  	0.24876  	0.16412  	0.03251  	-0.0109  	-0.0048  	0.22304  	1.06125  	125.890  	107.354  	
-0.4066  	-0.7083  	-0.6603  	0.01378  	0.44433  	-0.5994  	0.13721  	-0.5002  	-0.2666  	-0.0825  	-0.2436  	-0.1179  	0.39585  	-0.4127  	0.29819  	-0.4102  	0.29076  	0.68667  	0.69630  	0.83899  	0.03811  	1.00257  	0.28282  	0.49229  	0.00727  	-0.0977  	-0.1824  	-0.3424  	0.20757  	0.19485  	0.06395  	0.07204  	0.17813  	-0.1683  	0.06227  	-0.0026  	-0.4717  	-0.2922  	0.13388  	0.03407  	-0.1989  	0.11890  	-0.0024  	0.17342  	0.08328  	-0.0245  	-0.0341  	0.06421  	0.06366  	-0.1417  	0.01602  	-0.0268  	-0.0336  	-0.0298  	-0.0571  	0.04627  	0.03292  	0.02202  	0.00412  	-0.0116  	-0.0455  	0.00459  	0.04417  	0.00878  	0.25014  	0.15986  	0.03702  	-0.0093  	-0.0069  	0.21888  	1.06125  	125.890  	107.354  	
-0.2835  	-0.6480  	-0.6312  	0.17628  	0.51649  	-0.4940  	0.10468  	-0.4006  	-0.2457  	-0.0985  	-0.3857  	-0.0297  	0.47494  	-0.2357  	0.42971  	-0.3690  	0.29010  	0.68449  	0.71031  	0.85680  	-0.0341  	0.99192  	0.24824  	0.48077  	0.05031  	-0.1029  	-0.1717  	-0.3086  	0.24569  	0.21320  	0.04119  	0.08750  	0.17580  	-0.1780  	0.10792  	-0.0082  	-0.5012  	-0.2894  	0.17837  	0.08955  	-0.2304  	0.10951  	0.00421  	0.19123  	0.08790  	-0.0235  	-0.0380  	0.07399  	0.05789  	-0.1371  	0.00390  	-0.0290  	-0.0315  	-0.0314  	-0.0519  	0.04544  	0.02346  	0.02452  	0.00874  	-0.0060  	-0.0548  	0.00668  	0.04787  	0.00862  	0.25086  	0.15624  	0.04072  	-0.0078  	-0.0089  	0.21488  	1.06125  	125.890  	107.354  	
-0.2686  	-0.6183  	-0.6275  	0.25728  	0.55071  	-0.4703  	0.10860  	-0.3979  	-0.2288  	-0.1280  	-0.4982  	-0.0246  	0.52630  	-0.1023  	0.48797  	-0.4014  	0.28743  	0.67458  	0.69942  	0.85424  	-0.0631  	0.98313  	0.21270  	0.43181  	0.06857  	-0.1019  	-0.1932  	-0.2796  	0.28416  	0.26313  	0.03186  	0.08756  	0.18550  	-0.1623  	0.09406  	-0.0319  	-0.5137  	-0.3064  	0.21077  	0.08125  	-0.2243  	0.11123  	0.01309  	0.19711  	0.08690  	-0.0271  	-0.0515  	0.08608  	0.04899  	-0.1310  	0.00860  	-0.0277  	-0.0264  	-0.0276  	-0.0590  	0.05775  	0.02336  	0.01652  	0.00899  	-0.0083  	-0.0521  	0.01760  	0.03589  	0.00794  	0.25092  	0.15326  	0.04362  	-0.0063  	-0.0105  	0.21102  	1.06125  	125.890  	107.354  	
-0.2611  	-0.6402  	-0.6591  	0.24092  	0.54904  	-0.4403  	0.10019  	-0.4176  	-0.2069  	-0.1032  	-0.4830  	-0.0101  	0.52230  	-0.1369  	0.47877  	-0.3865  	0.27361  	0.65583  	0.72423  	0.82780  	-0.0265  	1.00227  	0.24023  	0.45062  	0.07454  	-0.1020  	-0.1684  	-0.2870  	0.28030  	0.26581  	0.03877  	0.07860  	0.17821  	-0.1456  	0.08791  	-0.0475  	-0.4931  	-0.3112  	0.19791  	0.06082  	-0.2237  	0.11404  	0.00051  	0.19837  	0.08791  	-0.0276  	-0.0550  	0.07833  	0.05239  	-0.1303  	0.00217  	-0.0316  	-0.0276  	-0.0245  	-0.0619  	0.05767  	0.02982  	0.02295  	0.01069  	-0.0132  	-0.0575  	0.01308  	0.03826  	0.00895  	0.25033  	0.15093  	0.04571  	-0.0049  	-0.0120  	0.20733  	1.06125  	125.890  	107.354  	
-0.3465  	-0.6836  	-0.7126  	0.17612  	0.53779  	-0.4777  	0.12763  	-0.4436  	-0.2455  	-0.0775  	-0.4117  	-0.0069  	0.48601  	-0.2508  	0.44697  	-0.3947  	0.26899  	0.67212  	0.69982  	0.86296  	-0.0218  	0.98105  	0.26623  	0.48477  	0.07817  	-0.0997  	-0.1887  	-0.2825  	0.25104  	0.20439  	0.04039  	0.06488  	0.16337  	-0.1681  	0.08026  	-0.0309  	-0.5502  	-0.3046  	0.17665  	0.06825  	-0.2177  	0.10967  	-0.0043  	0.18442  	0.08417  	-0.0285  	-0.0395  	0.07427  	0.05918  	-0.1381  	0.01199  	-0.0382  	-0.0376  	-0.0341  	-0.0594  	0.04494  	0.03083  	0.02517  	0.00451  	-0.0189  	-0.0582  	0.00569  	0.04716  	0.00751  	0.24908  	0.14923  	0.04700  	-0.0036  	-0.0131  	0.20378  	1.06125  	125.890  	107.354  	
-0.3061  	-0.6741  	-0.6878  	0.15859  	0.49875  	-0.4869  	0.14798  	-0.4305  	-0.2629  	-0.0779  	-0.4000  	-0.0619  	0.44834  	-0.2724  	0.42632  	-0.4301  	0.27567  	0.69027  	0.71118  	0.86678  	-0.0365  	1.00338  	0.26445  	0.48605  	0.10610  	-0.1156  	-0.1844  	-0.2828  	0.28276  	0.20921  	0.02545  	0.07298  	0.15688  	-0.1644  	0.08075  	-0.0259  	-0.5382  	-0.3006  	0.18373  	0.07527  	-0.2203  	0.10289  	-0.0021  	0.18865  	0.08324  	-0.0231  	-0.0433  	0.08099  	0.06020  	-0.1412  	0.01992  	-0.0359  	-0.0357  	-0.0372  	-0.0566  	0.04764  	0.02689  	0.02276  	0.00305  	-0.0147  	-0.0532  	0.00133  	0.04694  	0.01040  	0.24717  	0.14818  	0.04749  	-0.0023  	-0.0140  	0.20039  	1.06125  	125.890  	107.354  	
-0.2375  	-0.6721  	-0.6302  	0.20509  	0.50353  	-0.4231  	0.14786  	-0.3908  	-0.2362  	-0.0804  	-0.4278  	-0.0413  	0.46614  	-0.2420  	0.47409  	-0.3782  	0.27722  	0.68314  	0.71579  	0.86442  	-0.0602  	1.01287  	0.24215  	0.49350  	0.08977  	-0.1010  	-0.2013  	-0.2790  	0.29313  	0.22687  	0.02254  	0.09325  	0.17798  	-0.1650  	0.07765  	-0.0252  	-0.5381  	-0.2996  	0.19739  	0.08428  	-0.2001  	0.10593  	-0.0033  	0.19934  	0.07747  	-0.0199  	-0.0425  	0.08179  	0.05090  	-0.1400  	0.00803  	-0.0333  	-0.0313  	-0.0385  	-0.0566  	0.04197  	0.02875  	0.02469  	0.00505  	-0.0141  	-0.0547  	-0.0019  	0.04783  	0.01179  	0.24323  	0.14867  	0.04797  	-0.0003  	-0.0147  	0.17991  	1.06125  	125.890  	107.354  	
-0.1108  	-0.6168  	-0.5239  	0.30238  	0.58127  	-0.3594  	0.15049  	-0.3792  	-0.2204  	-0.1358  	-0.5461  	-0.0459  	0.51976  	-0.1477  	0.57620  	-0.3172  	0.23915  	0.67249  	0.69570  	0.84263  	-0.0610  	1.02251  	0.21747  	0.51902  	0.11975  	-0.1200  	-0.1495  	-0.2819  	0.32319  	0.28287  	0.00518  	0.09813  	0.16555  	-0.1625  	0.06868  	-0.0238  	-0.5021  	-0.3160  	0.18953  	0.11617  	-0.2285  	0.12065  	-0.0069  	0.19549  	0.07697  	-0.0277  	-0.0479  	0.09058  	0.05310  	-0.1408  	0.00653  	-0.0299  	-0.0302  	-0.0321  	-0.0558  	0.05254  	0.03034  	0.01006  	0.01118  	-0.0072  	-0.0521  	-0.0030  	0.03012  	0.00689  	0.23827  	0.14896  	0.04633  	0.00078  	-0.0149  	0.17950  	1.06125  	125.890  	107.354  	
-0.0238  	-0.5661  	-0.4757  	0.47690  	0.63088  	-0.3123  	0.15215  	-0.4160  	-0.2418  	-0.1937  	-0.6945  	-0.1628  	0.55556  	0.00327  	0.77125  	-0.3530  	0.26836  	0.64604  	0.69047  	0.81733  	-0.0990  	1.07450  	0.16290  	0.53924  	0.24800  	-0.1313  	-0.1204  	-0.2445  	0.40381  	0.34580  	-0.0158  	0.09771  	0.16417  	-0.1641  	0.10227  	-0.0195  	-0.5207  	-0.3354  	0.20372  	0.10898  	-0.2476  	0.12936  	-0.0300  	0.16108  	0.08206  	-0.0176  	-0.0509  	0.07801  	0.05478  	-0.1532  	0.02131  	-0.0304  	-0.0236  	-0.0398  	-0.0562  	0.06390  	0.02592  	0.01678  	0.02058  	0.00336  	-0.0426  	0.00790  	0.03282  	0.00138  	0.23521  	0.14975  	0.04394  	0.00160  	-0.0152  	0.19515  	1.06125  	125.890  	107.354  	
