0.26195  	0.60167  	-0.3928  	-1.1233  	-0.5403  	-1.3027  	0.42535  	0.40308  	0.21363  	-0.3800  	0.22978  	0.19986  	0.04214  	0.18658  	0.35899  	0.89226  	-0.3297  	-0.0269  	0.35178  	0.21208  	0.43878  	0.54391  	-0.1753  	-0.1583  	0.46660  	-0.2554  	0.47896  	-0.0913  	-0.0114  	0.33107  	-0.2125  	0.01710  	0.07258  	-0.0671  	0.70773  	-0.1807  	0.52772  	-0.0612  	-0.4958  	0.21347  	-0.0625  	-0.0149  	-0.2344  	0.34642  	0.15234  	-0.0767  	0.02770  	-0.0674  	-0.0208  	-0.1093  	-0.0574  	-0.0477  	-0.0095  	-0.0152  	-0.0357  	-0.0160  	0.00645  	-0.0155  	0.00769  	-0.0165  	-0.0434  	0.02656  	0.06229  	0.03011  	0.13884  	0.19466  	0.01219  	-0.0074  	-0.0547  	0.01945  	0.98975  	125.603  	111.044  	
0.25517  	0.59908  	-0.3915  	-1.1157  	-0.5321  	-1.3077  	0.42647  	0.39693  	0.21118  	-0.3781  	0.22716  	0.20733  	0.03841  	0.19087  	0.35790  	0.88391  	-0.3271  	-0.0220  	0.34884  	0.21458  	0.42961  	0.54031  	-0.1805  	-0.1635  	0.46206  	-0.2540  	0.47095  	-0.0773  	0.00091  	0.33335  	-0.2120  	0.01482  	0.07448  	-0.0644  	0.70124  	-0.1790  	0.52264  	-0.0641  	-0.4948  	0.21623  	-0.0559  	-0.0170  	-0.2335  	0.34790  	0.15230  	-0.0753  	0.02851  	-0.0687  	-0.0214  	-0.1114  	-0.0586  	-0.0476  	-0.0098  	-0.0159  	-0.0372  	-0.0175  	0.00626  	-0.0142  	0.00763  	-0.0160  	-0.0449  	0.02760  	0.06105  	0.02994  	0.14005  	0.19220  	0.01076  	-0.0082  	-0.0560  	0.02784  	0.98975  	125.603  	111.044  	
0.25686  	0.60221  	-0.3960  	-1.1252  	-0.5444  	-1.3115  	0.42556  	0.39857  	0.20961  	-0.3761  	0.23857  	0.20144  	0.03589  	0.18512  	0.35591  	0.89026  	-0.3268  	-0.0225  	0.34902  	0.21525  	0.43758  	0.53776  	-0.1824  	-0.1605  	0.46546  	-0.2542  	0.47529  	-0.0849  	-0.0110  	0.32934  	-0.2110  	0.01666  	0.07209  	-0.0658  	0.70586  	-0.1807  	0.52884  	-0.0616  	-0.4967  	0.21219  	-0.0627  	-0.0173  	-0.2356  	0.34771  	0.15227  	-0.0761  	0.02772  	-0.0703  	-0.0216  	-0.1094  	-0.0585  	-0.0474  	-0.0095  	-0.0150  	-0.0371  	-0.0171  	0.00613  	-0.0149  	0.00795  	-0.0164  	-0.0442  	0.02845  	0.06262  	0.03012  	0.14096  	0.19181  	0.00971  	-0.0091  	-0.0572  	0.04487  	0.98975  	125.603  	111.044  	
0.26859  	0.59834  	-0.3889  	-1.1191  	-0.5422  	-1.3019  	0.42521  	0.41246  	0.21327  	-0.3791  	0.23469  	0.20744  	0.04128  	0.18865  	0.36705  	0.89328  	-0.3249  	-0.0227  	0.35326  	0.21089  	0.44416  	0.54204  	-0.1650  	-0.1590  	0.46316  	-0.2554  	0.48032  	-0.0904  	-0.0118  	0.32748  	-0.2111  	0.01598  	0.07379  	-0.0660  	0.70181  	-0.1847  	0.53543  	-0.0577  	-0.4964  	0.21071  	-0.0606  	-0.0181  	-0.2334  	0.35009  	0.15426  	-0.0764  	0.02766  	-0.0678  	-0.0220  	-0.1092  	-0.0603  	-0.0474  	-0.0092  	-0.0153  	-0.0360  	-0.0165  	0.00551  	-0.0146  	0.00841  	-0.0151  	-0.0432  	0.02768  	0.06268  	0.03035  	0.14127  	0.19296  	0.00907  	-0.0100  	-0.0579  	0.05687  	0.98975  	125.603  	111.044  	
0.23939  	0.59662  	-0.4058  	-1.1249  	-0.5399  	-1.3200  	0.42146  	0.38660  	0.20503  	-0.3777  	0.23447  	0.21619  	0.03003  	0.19042  	0.36242  	0.87791  	-0.3214  	-0.0177  	0.34260  	0.21830  	0.43304  	0.52749  	-0.1868  	-0.1625  	0.45902  	-0.2525  	0.46492  	-0.0784  	-0.0053  	0.33151  	-0.2100  	0.01560  	0.07343  	-0.0639  	0.70797  	-0.1827  	0.52329  	-0.0621  	-0.5008  	0.21115  	-0.0565  	-0.0197  	-0.2401  	0.34671  	0.15313  	-0.0743  	0.02803  	-0.0753  	-0.0250  	-0.1108  	-0.0606  	-0.0469  	-0.0095  	-0.0165  	-0.0382  	-0.0195  	0.00556  	-0.0147  	0.00729  	-0.0180  	-0.0429  	0.02943  	0.06118  	0.02865  	0.14143  	0.19573  	0.00927  	-0.0107  	-0.0589  	0.06298  	0.98975  	125.603  	111.044  	
0.24026  	0.59448  	-0.4068  	-1.1148  	-0.5215  	-1.3236  	0.42705  	0.37599  	0.21240  	-0.3703  	0.21264  	0.21202  	0.03447  	0.17249  	0.33051  	0.87725  	-0.3280  	-0.0060  	0.34285  	0.23864  	0.40211  	0.53003  	-0.2018  	-0.1790  	0.47137  	-0.2476  	0.44211  	-0.0433  	0.04104  	0.33450  	-0.2088  	0.00225  	0.08002  	-0.0561  	0.68518  	-0.1650  	0.49444  	-0.0742  	-0.4797  	0.21847  	-0.0419  	-0.0232  	-0.2340  	0.34946  	0.15509  	-0.0761  	0.02900  	-0.0718  	-0.0238  	-0.1137  	-0.0580  	-0.0471  	-0.0115  	-0.0180  	-0.0376  	-0.0213  	0.00717  	-0.0134  	0.00709  	-0.0208  	-0.0455  	0.02829  	0.06173  	0.02877  	0.14124  	0.19800  	0.00970  	-0.0112  	-0.0601  	0.07267  	0.98975  	125.603  	111.044  	
0.14667  	0.58177  	-0.4653  	-1.1649  	-0.5288  	-1.3803  	0.42250  	0.34480  	0.17485  	-0.3493  	0.22167  	0.23449  	0.02801  	0.15026  	0.30921  	0.81408  	-0.3265  	0.01326  	0.33428  	0.26061  	0.36533  	0.51027  	-0.2151  	-0.2104  	0.45918  	-0.2454  	0.43441  	0.02432  	0.08483  	0.32872  	-0.2072  	-0.0145  	0.06836  	-0.0561  	0.67711  	-0.1572  	0.46690  	-0.0876  	-0.4857  	0.23920  	-0.0413  	-0.0205  	-0.2456  	0.34252  	0.15775  	-0.0762  	0.03277  	-0.0765  	-0.0301  	-0.1097  	-0.0596  	-0.0464  	-0.0114  	-0.0232  	-0.0410  	-0.0242  	0.00942  	-0.0169  	0.00829  	-0.0244  	-0.0452  	0.03476  	0.06570  	0.03020  	0.13876  	0.20030  	0.01047  	-0.0116  	-0.0599  	0.06719  	0.98975  	125.603  	111.044  	
-0.0696  	0.49089  	-0.5879  	-1.2780  	-0.4626  	-1.5703  	0.41913  	0.19680  	0.12130  	-0.2210  	0.11807  	0.22037  	0.02291  	0.04425  	0.14715  	0.75713  	-0.3530  	0.10443  	0.34921  	0.34234  	0.11271  	0.49495  	-0.2700  	-0.2909  	0.52791  	-0.2443  	0.31354  	0.23256  	0.28102  	0.34585  	-0.1846  	-0.0378  	0.05252  	-0.0611  	0.54841  	-0.0558  	0.29784  	-0.1613  	-0.4026  	0.31054  	0.00881  	-0.0277  	-0.2369  	0.33560  	0.15978  	-0.0706  	0.03788  	-0.0653  	-0.0160  	-0.1132  	-0.0492  	-0.0520  	-0.0178  	-0.0260  	-0.0369  	-0.0297  	0.01470  	-0.0184  	0.01172  	-0.0265  	-0.0461  	0.02128  	0.06207  	0.03401  	0.13593  	0.20076  	0.01065  	-0.0120  	-0.0591  	0.06279  	0.98975  	125.603  	111.044  	
-0.2713  	0.40668  	-0.7578  	-1.3721  	-0.4502  	-1.7100  	0.41982  	0.14988  	0.08061  	-0.1586  	0.20752  	0.22677  	-0.0045  	-0.0510  	-0.0230  	0.72695  	-0.3755  	0.16301  	0.31824  	0.43149  	-0.0096  	0.49287  	-0.3775  	-0.3113  	0.50279  	-0.2266  	0.24382  	0.39233  	0.33914  	0.33801  	-0.1966  	-0.0505  	0.02960  	-0.0477  	0.49568  	0.03014  	0.18316  	-0.1760  	-0.3512  	0.30717  	0.00619  	-0.0157  	-0.2499  	0.33888  	0.14836  	-0.0751  	0.03104  	-0.0657  	-0.0195  	-0.1190  	-0.0442  	-0.0494  	-0.0158  	-0.0201  	-0.0338  	-0.0327  	0.02252  	-0.0158  	0.02358  	-0.0219  	-0.0454  	0.01547  	0.06034  	0.02698  	0.13264  	0.19969  	0.01014  	-0.0121  	-0.0589  	0.05911  	0.98975  	125.603  	111.044  	
-0.6368  	0.31343  	-0.9332  	-1.6413  	-0.5633  	-1.9092  	0.38918  	0.10815  	0.05731  	-0.1217  	0.42287  	0.17744  	-0.0726  	-0.1995  	-0.3159  	0.68546  	-0.3866  	0.14926  	0.37608  	0.43911  	-0.0121  	0.45627  	-0.3057  	-0.3058  	0.39272  	-0.1847  	0.13342  	0.37619  	0.31975  	0.29130  	-0.1547  	-0.0608  	0.03534  	-0.0596  	0.45828  	0.03025  	0.17324  	-0.1972  	-0.3560  	0.26751  	0.00769  	-0.0192  	-0.2643  	0.33303  	0.14968  	-0.0738  	0.02516  	-0.0428  	-0.0188  	-0.1100  	-0.0475  	-0.0517  	-0.0204  	-0.0309  	-0.0369  	-0.0323  	0.01527  	-0.0111  	0.01171  	-0.0258  	-0.0408  	0.01776  	0.06764  	0.03048  	0.13004  	0.19714  	0.00960  	-0.0118  	-0.0588  	0.04312  	0.98975  	125.603  	111.044  	
-0.7045  	0.27728  	-0.9210  	-1.6784  	-0.5715  	-1.9317  	0.40114  	0.14096  	0.05691  	-0.0684  	0.41792  	0.15505  	-0.0806  	-0.1761  	-0.3435  	0.65694  	-0.3539  	0.14043  	0.36369  	0.42083  	0.02519  	0.47255  	-0.2982  	-0.2599  	0.39258  	-0.1916  	0.18943  	0.28967  	0.29019  	0.28503  	-0.1578  	-0.0508  	0.04956  	-0.0605  	0.46153  	-0.0014  	0.19095  	-0.1884  	-0.3728  	0.28876  	0.00389  	-0.0097  	-0.2671  	0.32482  	0.15611  	-0.0799  	0.03623  	-0.0521  	-0.0241  	-0.1102  	-0.0587  	-0.0528  	-0.0124  	-0.0247  	-0.0340  	-0.0384  	0.01480  	-0.0186  	0.01643  	-0.0123  	-0.0383  	0.01906  	0.06270  	0.02401  	0.12681  	0.19483  	0.00970  	-0.0115  	-0.0584  	0.02993  	0.98975  	125.603  	111.044  	
-0.7306  	0.29925  	-0.9112  	-1.7874  	-0.6065  	-1.9593  	0.40119  	0.15140  	0.03712  	-0.0249  	0.50974  	0.12408  	-0.1181  	-0.1902  	-0.3417  	0.57566  	-0.3412  	0.07063  	0.34555  	0.40779  	0.11930  	0.48889  	-0.2598  	-0.2475  	0.40286  	-0.1846  	0.26269  	0.20389  	0.24913  	0.29018  	-0.1616  	-0.0676  	0.04124  	-0.0502  	0.48995  	-0.0353  	0.24261  	-0.1610  	-0.3881  	0.27061  	0.00450  	-0.0050  	-0.2724  	0.32723  	0.15783  	-0.0903  	0.03655  	-0.0732  	-0.0277  	-0.1245  	-0.0561  	-0.0528  	-0.0134  	-0.0201  	-0.0382  	-0.0391  	0.01825  	-0.0197  	0.01363  	-0.0150  	-0.0377  	0.02346  	0.06616  	0.02513  	0.12441  	0.19188  	0.00939  	-0.0112  	-0.0578  	0.02728  	0.98975  	125.603  	111.044  	
-0.7524  	0.36250  	-0.8514  	-1.8885  	-0.6969  	-1.9628  	0.36312  	0.18746  	0.03512  	0.00490  	0.51542  	0.07048  	-0.1311  	-0.1932  	-0.3822  	0.56180  	-0.3266  	0.04657  	0.39532  	0.34427  	0.17497  	0.50947  	-0.2236  	-0.2514  	0.42788  	-0.1863  	0.33078  	0.13664  	0.25641  	0.29289  	-0.1743  	-0.0593  	0.01494  	-0.0551  	0.47841  	-0.0289  	0.30550  	-0.1395  	-0.3705  	0.26706  	0.02333  	-0.0090  	-0.2645  	0.33534  	0.14965  	-0.0841  	0.03195  	-0.0687  	-0.0324  	-0.1246  	-0.0623  	-0.0577  	-0.0160  	-0.0175  	-0.0390  	-0.0384  	0.01687  	-0.0138  	0.01717  	-0.0162  	-0.0390  	0.02703  	0.06780  	0.02926  	0.12347  	0.18976  	0.00869  	-0.0109  	-0.0582  	0.02661  	0.98975  	125.603  	111.044  	
-0.6562  	0.35963  	-0.7955  	-1.9091  	-0.7480  	-1.9341  	0.35881  	0.14493  	0.02562  	0.01976  	0.43148  	0.04260  	-0.1207  	-0.2477  	-0.4454  	0.53535  	-0.3267  	0.08651  	0.40061  	0.31456  	0.11591  	0.52377  	-0.1757  	-0.2615  	0.47494  	-0.2018  	0.33959  	0.14930  	0.26368  	0.28885  	-0.1586  	-0.0384  	0.00714  	-0.0708  	0.40967  	0.00635  	0.29506  	-0.1410  	-0.3496  	0.26189  	0.04262  	-0.0143  	-0.2406  	0.34120  	0.14942  	-0.0810  	0.03059  	-0.0558  	-0.0244  	-0.1123  	-0.0670  	-0.0543  	-0.0167  	-0.0196  	-0.0321  	-0.0456  	0.01346  	-0.0120  	0.02053  	-0.0221  	-0.0447  	0.02193  	0.06566  	0.02954  	0.12426  	0.18829  	0.00830  	-0.0110  	-0.0586  	0.02777  	0.98975  	125.603  	111.044  	
-0.5539  	0.33405  	-0.7420  	-1.9390  	-0.7988  	-1.8857  	0.37268  	0.09573  	0.06452  	0.00412  	0.34802  	0.01207  	-0.1180  	-0.3461  	-0.4301  	0.61256  	-0.3049  	0.10826  	0.41846  	0.32504  	0.04208  	0.50515  	-0.1206  	-0.3427  	0.49975  	-0.1846  	0.31086  	0.20299  	0.27820  	0.31635  	-0.1279  	-0.0617  	0.00130  	-0.0593  	0.34808  	-0.0067  	0.27539  	-0.1618  	-0.3711  	0.25674  	0.05350  	-0.0361  	-0.2078  	0.38077  	0.16668  	-0.0888  	0.03395  	-0.0684  	-0.0230  	-0.1148  	-0.0560  	-0.0507  	-0.0186  	-0.0183  	-0.0412  	-0.0412  	0.00850  	-0.0151  	0.00757  	-0.0230  	-0.0452  	0.02139  	0.07001  	0.03073  	0.12549  	0.18916  	0.00840  	-0.0110  	-0.0587  	0.02234  	0.98975  	125.603  	111.044  	
-0.4557  	0.37346  	-0.6747  	-1.6794  	-0.6539  	-1.7547  	0.40098  	0.09028  	0.08207  	-0.0949  	0.22345  	0.10093  	-0.1027  	-0.3134  	-0.2599  	0.71731  	-0.3103  	0.14292  	0.38817  	0.36081  	0.00418  	0.48942  	-0.1694  	-0.3477  	0.46359  	-0.1811  	0.26224  	0.26736  	0.34070  	0.31628  	-0.1502  	-0.0401  	0.01398  	-0.0623  	0.34490  	-0.0053  	0.23058  	-0.1642  	-0.3524  	0.28551  	0.08124  	-0.0417  	-0.2100  	0.38113  	0.16924  	-0.0821  	0.03508  	-0.0581  	-0.0190  	-0.1196  	-0.0490  	-0.0485  	-0.0148  	-0.0204  	-0.0321  	-0.0413  	0.01457  	-0.0163  	0.01492  	-0.0243  	-0.0450  	0.02371  	0.06912  	0.03588  	0.12665  	0.19088  	0.00952  	-0.0111  	-0.0579  	0.00202  	0.98975  	125.603  	111.044  	
-0.3748  	0.40978  	-0.6649  	-1.4986  	-0.5803  	-1.6407  	0.39426  	0.13989  	0.09149  	-0.1362  	0.15495  	0.17320  	-0.0453  	-0.2288  	-0.1260  	0.76088  	-0.3195  	0.12934  	0.35749  	0.37371  	-0.0111  	0.49180  	-0.1553  	-0.3616  	0.41176  	-0.1809  	0.18906  	0.28673  	0.36221  	0.31661  	-0.1475  	-0.0474  	0.02727  	-0.0454  	0.34852  	-0.0228  	0.21538  	-0.1414  	-0.3333  	0.28407  	0.10305  	-0.0472  	-0.1813  	0.37152  	0.14744  	-0.0814  	0.03727  	-0.0501  	-0.0263  	-0.1186  	-0.0500  	-0.0483  	-0.0156  	-0.0213  	-0.0304  	-0.0424  	0.00981  	-0.0191  	0.01457  	-0.0241  	-0.0443  	0.02337  	0.06454  	0.03407  	0.12653  	0.19327  	0.01047  	-0.0106  	-0.0578  	-0.0053  	0.98975  	125.603  	111.044  	
-0.1595  	0.47301  	-0.6427  	-1.3331  	-0.5028  	-1.5606  	0.38717  	0.22615  	0.13537  	-0.2101  	0.13838  	0.22789  	-0.0036  	-0.0593  	0.07584  	0.77128  	-0.3329  	0.10969  	0.35648  	0.33110  	0.08694  	0.49928  	-0.2156  	-0.3417  	0.43426  	-0.2068  	0.24574  	0.25488  	0.28954  	0.32905  	-0.1860  	-0.0360  	0.05902  	-0.0422  	0.48017  	-0.0634  	0.27011  	-0.1307  	-0.3923  	0.28203  	0.06655  	-0.0360  	-0.2024  	0.36148  	0.14662  	-0.0736  	0.03704  	-0.0716  	-0.0293  	-0.1156  	-0.0617  	-0.0510  	-0.0158  	-0.0167  	-0.0357  	-0.0309  	0.01060  	-0.0195  	0.01388  	-0.0270  	-0.0418  	0.02741  	0.05877  	0.03135  	0.12450  	0.19605  	0.01146  	-0.0099  	-0.0583  	-0.0051  	0.98975  	125.603  	111.044  	
-0.0357  	0.47589  	-0.6091  	-1.1786  	-0.4764  	-1.5110  	0.38810  	0.28189  	0.13083  	-0.3048  	0.15650  	0.25018  	0.00579  	0.02575  	0.23802  	0.76314  	-0.3274  	0.08541  	0.32314  	0.32464  	0.18816  	0.50212  	-0.2366  	-0.2975  	0.46398  	-0.2229  	0.31031  	0.19739  	0.24175  	0.33303  	-0.1956  	-0.0287  	0.05234  	-0.0517  	0.55921  	-0.1086  	0.32574  	-0.1221  	-0.4175  	0.26667  	0.02590  	-0.0246  	-0.2338  	0.34394  	0.15515  	-0.0728  	0.04320  	-0.0795  	-0.0295  	-0.1043  	-0.0579  	-0.0503  	-0.0179  	-0.0219  	-0.0355  	-0.0294  	0.01238  	-0.0157  	0.01395  	-0.0281  	-0.0438  	0.02595  	0.06537  	0.02689  	0.12074  	0.19994  	0.01351  	-0.0092  	-0.0573  	-0.0015  	0.98975  	125.603  	111.044  	
